theme_slug,theme_title_th,theme_emoji,theme_order,word,ipa,thai,emoji,hint,pos,example_en,example_th,order
colors,สี,🎨,10,pink,/pɪŋk/,ชมพู,🩷,"""พิงก์"" สีชมพู",n.,A pink dress.,ชุดสีชมพู,8
colors,สี,🎨,10,brown,/braʊn/,น้ำตาล,🟤,"""บราวน์"" สีน้ำตาล",n.,Brown shoes.,รองเท้าสีน้ำตาล,9
colors,สี,🎨,10,purple,/ˈpɜːrpl/,ม่วง,🟣,"""เพอเพิล"" สีม่วง",n.,A purple pen.,ปากกาสีม่วง,10
colors,สี,🎨,10,gray,/ɡreɪ/,เทา,🩶,"""เกรย์"" สีเทา",n.,A gray cat.,แมวสีเทา,11
colors,สี,🎨,10,gold,/ɡoʊld/,ทอง,🟡,"""โกลด์"" สีทอง",n.,A gold ring.,แหวนทอง,12
family,ครอบครัว,👨‍👩‍👧,11,father,/ˈfɑːðər/,พ่อ,👨,ฟาเธอร์ = พ่อ,n.,This is my father.,นี่คือพ่อของฉัน,1
family,ครอบครัว,👨‍👩‍👧,11,mother,/ˈmʌðər/,แม่,👩,มาเธอร์ = แม่,n.,My mother cooks well.,แม่ฉันทำอาหารเก่ง,2
family,ครอบครัว,👨‍👩‍👧,11,brother,/ˈbrʌðər/,พี่/น้องชาย,👦,บราเธอร์ = พี่/น้องชาย,n.,I have one brother.,ฉันมีพี่ชายคนหนึ่ง,3
family,ครอบครัว,👨‍👩‍👧,11,sister,/ˈsɪstər/,พี่/น้องสาว,👧,ซิสเตอร์ = พี่/น้องสาว,n.,My sister is tall.,พี่สาวฉันสูง,4
family,ครอบครัว,👨‍👩‍👧,11,son,/sʌn/,ลูกชาย,👦,"""ซัน"" ลูกชาย",n.,Their son is five.,ลูกชายเขาห้าขวบ,5
family,ครอบครัว,👨‍👩‍👧,11,daughter,/ˈdɔːtər/,ลูกสาว,👧,ดอเทอร์ = ลูกสาว,n.,My daughter is cute.,ลูกสาวฉันน่ารัก,6
family,ครอบครัว,👨‍👩‍👧,11,baby,/ˈbeɪbi/,ทารก,👶,"""เบบี๋"" เด็กเล็ก",n.,The baby is sleeping.,ทารกกำลังนอน,7
family,ครอบครัว,👨‍👩‍👧,11,family,/ˈfæməli/,ครอบครัว,👨‍👩‍👧,แฟมิลี่ = ครอบครัว,n.,I love my family.,ฉันรักครอบครัว,8
family,ครอบครัว,👨‍👩‍👧,11,friend,/frend/,เพื่อน,🧑‍🤝‍🧑,"""เฟรนด์"" เพื่อน",n.,He is my friend.,เขาเป็นเพื่อนฉัน,9
family,ครอบครัว,👨‍👩‍👧,11,husband,/ˈhʌzbənd/,สามี,🤵,ฮัสแบนด์ = สามี,n.,Her husband is kind.,สามีเธอใจดี,10
family,ครอบครัว,👨‍👩‍👧,11,wife,/waɪf/,ภรรยา,👰,"""ไวฟ์"" ภรรยา",n.,My wife is a teacher.,ภรรยาฉันเป็นครู,11
family,ครอบครัว,👨‍👩‍👧,11,grandmother,/ˈɡrænmʌðər/,ยาย/ย่า,👵,grand + mother = ยาย/ย่า,n.,My grandmother is old.,ยายฉันแก่แล้ว,12
time,เวลาและวัน,📅,12,today,/təˈdeɪ/,วันนี้,📆,to + day = วันนี้,n.,I am busy today.,วันนี้ฉันยุ่ง,1
time,เวลาและวัน,📅,12,tomorrow,/təˈmɒroʊ/,พรุ่งนี้,🌅,ทูมอร์โรว์ = พรุ่งนี้,n.,See you tomorrow.,เจอกันพรุ่งนี้,2
time,เวลาและวัน,📅,12,yesterday,/ˈjestərdeɪ/,เมื่อวาน,⏮️,เยสเตอร์เดย์ = เมื่อวาน,n.,I was sick yesterday.,เมื่อวานฉันป่วย,3
time,เวลาและวัน,📅,12,morning,/ˈmɔːrnɪŋ/,ตอนเช้า,🌄,"""มอร์นิ่ง"" ตอนเช้า",n.,Good morning.,สวัสดีตอนเช้า,4
time,เวลาและวัน,📅,12,afternoon,/ˌæftərˈnuːn/,ตอนบ่าย,☀️,after + noon = หลังเที่ยง,n.,In the afternoon.,ตอนบ่าย,5
time,เวลาและวัน,📅,12,evening,/ˈiːvnɪŋ/,ตอนเย็น,🌆,"""อีฟนิ่ง"" ตอนเย็น",n.,In the evening.,ตอนเย็น,6
time,เวลาและวัน,📅,12,night,/naɪt/,กลางคืน,🌙,"""ไนท์"" กลางคืน",n.,Good night.,ราตรีสวัสดิ์,7
time,เวลาและวัน,📅,12,week,/wiːk/,สัปดาห์,📅,"""วีค"" = 7 วัน",n.,Next week.,สัปดาห์หน้า,8
time,เวลาและวัน,📅,12,month,/mʌnθ/,เดือน,🗓️,"""มันธ์"" เดือน",n.,This month.,เดือนนี้,9
time,เวลาและวัน,📅,12,year,/jɪr/,ปี,🎆,"""เยียร์"" ปี",n.,Happy new year.,สวัสดีปีใหม่,10
time,เวลาและวัน,📅,12,hour,/ˈaʊər/,ชั่วโมง,⏰,"""อาวเวอร์"" ชั่วโมง",n.,One hour.,หนึ่งชั่วโมง,11
time,เวลาและวัน,📅,12,minute,/ˈmɪnɪt/,นาที,⏱️,"""มินิท"" นาที",n.,Wait a minute.,รอสักครู่,12
shopping,ช้อปปิ้ง,🛍️,13,price,/praɪs/,ราคา,🏷️,"""ไพรซ์"" ราคา",n.,What is the price?,ราคาเท่าไร,1
shopping,ช้อปปิ้ง,🛍️,13,cheap,/tʃiːp/,ถูก,💸,"""ชีป"" ถูก",adj.,It is very cheap.,ถูกมาก,2
shopping,ช้อปปิ้ง,🛍️,13,expensive,/ɪkˈspensɪv/,แพง,💰,เอ็กซ์เพนซีฟ = แพง,adj.,This is too expensive.,อันนี้แพงไป,3
shopping,ช้อปปิ้ง,🛍️,13,buy,/baɪ/,ซื้อ,🛍️,"""บาย"" ซื้อ",v.,I want to buy this.,ฉันอยากซื้ออันนี้,4
shopping,ช้อปปิ้ง,🛍️,13,pay,/peɪ/,จ่ายเงิน,💳,"""เพย์"" จ่าย",v.,How can I pay?,จ่ายยังไง,5
shopping,ช้อปปิ้ง,🛍️,13,cash,/kæʃ/,เงินสด,💵,"""แคช"" เงินสด",n.,I pay by cash.,จ่ายเงินสด,6
shopping,ช้อปปิ้ง,🛍️,13,card,/kɑːrd/,บัตร,💳,"""การ์ด"" บัตร",n.,Can I pay by card?,จ่ายบัตรได้ไหม,7
shopping,ช้อปปิ้ง,🛍️,13,discount,/ˈdɪskaʊnt/,ส่วนลด,🔖,ดิสเคานต์ = ส่วนลด,n.,Any discount?,มีส่วนลดไหม,8
shopping,ช้อปปิ้ง,🛍️,13,change,/tʃeɪndʒ/,เงินทอน,🪙,เชนจ์ = เงินทอน (การเปลี่ยน),n.,Here is your change.,นี่เงินทอนครับ,9
shopping,ช้อปปิ้ง,🛍️,13,bag,/bæɡ/,ถุง/กระเป๋า,🛍️,"""แบ็ก"" ถุง",n.,Can I get a bag?,ขอถุงได้ไหม,10
shopping,ช้อปปิ้ง,🛍️,13,sale,/seɪl/,ลดราคา,🏷️,"""เซล"" ลดราคา",n.,It is on sale.,กำลังลดราคา,11
shopping,ช้อปปิ้ง,🛍️,13,size,/saɪz/,ขนาด,📏,"""ไซซ์"" ขนาด",n.,What size do you want?,เอาไซซ์ไหน,12
hospital,โรงพยาบาล,🏥,14,doctor,/ˈdɒktər/,หมอ,👨‍⚕️,ด็อกเตอร์ = หมอ,n.,I need a doctor.,ฉันต้องการหมอ,1
hospital,โรงพยาบาล,🏥,14,nurse,/nɜːrs/,พยาบาล,👩‍⚕️,"""เนิร์ส"" พยาบาล",n.,Ask the nurse.,ถามพยาบาล,2
hospital,โรงพยาบาล,🏥,14,medicine,/ˈmedɪsɪn/,ยา,💊,เมดิซิน = ยา,n.,Take this medicine.,กินยานี้,3
hospital,โรงพยาบาล,🏥,14,sick,/sɪk/,ป่วย,🤒,"""ซิก"" ป่วย",adj.,I feel sick.,ฉันรู้สึกป่วย,4
hospital,โรงพยาบาล,🏥,14,pain,/peɪn/,เจ็บปวด,😣,"""เพน"" เจ็บ",n.,I have a pain here.,ฉันเจ็บตรงนี้,5
hospital,โรงพยาบาล,🏥,14,fever,/ˈfiːvər/,ไข้,🤒,ฟีเวอร์ = เป็นไข้,n.,I have a fever.,ฉันเป็นไข้,6
hospital,โรงพยาบาล,🏥,14,headache,/ˈhedeɪk/,ปวดหัว,🤕,head + ache = ปวดหัว,n.,I have a headache.,ฉันปวดหัว,7
hospital,โรงพยาบาล,🏥,14,hospital,/ˈhɒspɪtl/,โรงพยาบาล,🏥,ฮอสพิทัล = โรงพยาบาล,n.,Go to the hospital.,ไปโรงพยาบาล,8
hospital,โรงพยาบาล,🏥,14,pharmacy,/ˈfɑːrməsi/,ร้านขายยา,💊,ฟาร์มาซี = ร้านยา,n.,Find a pharmacy.,หาร้านขายยา,9
hospital,โรงพยาบาล,🏥,14,ambulance,/ˈæmbjələns/,รถพยาบาล,🚑,แอมบิวแลนซ์ = รถพยาบาล,n.,Call an ambulance.,เรียกรถพยาบาล,10
hospital,โรงพยาบาล,🏥,14,tired,/ˈtaɪərd/,เหนื่อย,😫,"""ไทร์ด"" เหนื่อย",adj.,I am so tired.,ฉันเหนื่อยมาก,11
hospital,โรงพยาบาล,🏥,14,rest,/rest/,พักผ่อน,😴,"""เรสต์"" พัก",v.,You need to rest.,คุณต้องพักผ่อน,12
transport,การเดินทาง,🚗,15,car,/kɑːr/,รถยนต์,🚗,"""คาร์"" รถ",n.,I have a car.,ฉันมีรถ,1
transport,การเดินทาง,🚗,15,bus,/bʌs/,รถเมล์,🚌,"""บัส"" รถเมล์",n.,Take the bus.,ขึ้นรถเมล์,2
transport,การเดินทาง,🚗,15,train,/treɪn/,รถไฟ,🚆,"""เทรน"" รถไฟ",n.,The train is late.,รถไฟมาช้า,3
transport,การเดินทาง,🚗,15,taxi,/ˈtæksi/,แท็กซี่,🚕,"""แท็กซี่"" ตรงตัว",n.,Call a taxi.,เรียกแท็กซี่,4
transport,การเดินทาง,🚗,15,motorbike,/ˈmoʊtərbaɪk/,มอเตอร์ไซค์,🏍️,motor + bike = มอเตอร์ไซค์,n.,I ride a motorbike.,ฉันขี่มอเตอร์ไซค์,5
transport,การเดินทาง,🚗,15,boat,/boʊt/,เรือ,🛥️,"""โบท"" เรือ",n.,Take a boat.,นั่งเรือ,6
transport,การเดินทาง,🚗,15,bicycle,/ˈbaɪsɪkl/,จักรยาน,🚲,ไบซิเคิล = จักรยาน,n.,I ride a bicycle.,ฉันขี่จักรยาน,7
transport,การเดินทาง,🚗,15,airplane,/ˈerpleɪn/,เครื่องบิน,✈️,air + plane = เครื่องบิน,n.,The airplane is fast.,เครื่องบินเร็ว,8
transport,การเดินทาง,🚗,15,station,/ˈsteɪʃn/,สถานี,🚉,"""สเตชั่น"" สถานี",n.,Where is the station?,สถานีอยู่ไหน,9
transport,การเดินทาง,🚗,15,road,/roʊd/,ถนน,🛣️,"""โรด"" ถนน",n.,Cross the road.,ข้ามถนน,10
transport,การเดินทาง,🚗,15,ticket,/ˈtɪkɪt/,ตั๋ว,🎫,"""ทิคเก็ต"" ตั๋ว",n.,Buy a ticket.,ซื้อตั๋ว,11
transport,การเดินทาง,🚗,15,map,/mæp/,แผนที่,🗺️,"""แมพ"" แผนที่",n.,Look at the map.,ดูแผนที่,12
emotions,ความรู้สึก,😊,16,happy,/ˈhæpi/,มีความสุข,😄,"""แฮปปี้"" มีความสุข",adj.,I am so happy.,ฉันมีความสุขมาก,1
emotions,ความรู้สึก,😊,16,sad,/sæd/,เศร้า,😢,"""แซด"" เศร้า",adj.,Why are you sad?,ทำไมเศร้า,2
emotions,ความรู้สึก,😊,16,angry,/ˈæŋɡri/,โกรธ,😠,"""แองกรี้"" โกรธ",adj.,Don’t be angry.,อย่าโกรธ,3
emotions,ความรู้สึก,😊,16,scared,/skerd/,กลัว,😨,"""สแกร์ด"" กลัว",adj.,I am scared.,ฉันกลัว,4
emotions,ความรู้สึก,😊,16,bored,/bɔːrd/,เบื่อ,😑,"""บอร์ด"" เบื่อ",adj.,I am bored.,ฉันเบื่อ,5
emotions,ความรู้สึก,😊,16,excited,/ɪkˈsaɪtɪd/,ตื่นเต้น,🤩,เอ็กไซเต็ด = ตื่นเต้น,adj.,I am excited.,ฉันตื่นเต้น,6
emotions,ความรู้สึก,😊,16,surprised,/sərˈpraɪzd/,ประหลาดใจ,😲,เซอร์ไพรซ์ด = เซอร์ไพรส์,adj.,She was surprised.,เธอประหลาดใจ,7
emotions,ความรู้สึก,😊,16,love,/lʌv/,รัก,❤️,"""เลิฟ"" รัก",v.,I love you.,ฉันรักคุณ,8
emotions,ความรู้สึก,😊,16,hungry,/ˈhʌŋɡri/,หิว,🍽️,ฮังกรี้ = หิว,adj.,I am hungry.,ฉันหิว,9
emotions,ความรู้สึก,😊,16,thirsty,/ˈθɜːrsti/,กระหายน้ำ,🥤,เธิร์สตี้ = หิวน้ำ,adj.,I am thirsty.,ฉันหิวน้ำ,10
emotions,ความรู้สึก,😊,16,sleepy,/ˈsliːpi/,ง่วง,😴,สลีปปี้ = ง่วง (sleep),adj.,I feel sleepy.,ฉันง่วง,11
emotions,ความรู้สึก,😊,16,fine,/faɪn/,สบายดี,🙂,"""ไฟน์"" สบายดี",adj.,"I am fine, thanks.",ฉันสบายดี ขอบคุณ,12
fruits,ผลไม้,🍎,17,apple,/ˈæpl/,แอปเปิล,🍎,"""แอปเปิล"" ตรงตัว",n.,I eat an apple.,ฉันกินแอปเปิล,1
fruits,ผลไม้,🍎,17,banana,/bəˈnænə/,กล้วย,🍌,"""บานาน่า"" กล้วย",n.,A yellow banana.,กล้วยสีเหลือง,2
fruits,ผลไม้,🍎,17,orange,/ˈɔːrɪndʒ/,ส้ม,🍊,"""ออเรนจ์"" ส้ม",n.,An orange is sweet.,ส้มหวาน,3
fruits,ผลไม้,🍎,17,mango,/ˈmæŋɡoʊ/,มะม่วง,🥭,"""แมงโก้"" มะม่วง",n.,I love mango.,ฉันชอบมะม่วง,4
fruits,ผลไม้,🍎,17,grape,/ɡreɪp/,องุ่น,🍇,"""เกรป"" องุ่น",n.,Green grapes.,องุ่นเขียว,5
fruits,ผลไม้,🍎,17,watermelon,/ˈwɔːtərmelən/,แตงโม,🍉,water + melon = แตงโม,n.,Watermelon is juicy.,แตงโมฉ่ำ,6
fruits,ผลไม้,🍎,17,strawberry,/ˈstrɔːberi/,สตรอว์เบอร์รี,🍓,สตรอว์เบอร์รี่ ตรงตัว,n.,A red strawberry.,สตรอว์เบอร์รีสีแดง,7
fruits,ผลไม้,🍎,17,pineapple,/ˈpaɪnæpl/,สับปะรด,🍍,pine + apple = สับปะรด,n.,Pineapple is sour.,สับปะรดเปรี้ยว,8
fruits,ผลไม้,🍎,17,lemon,/ˈlemən/,เลมอน,🍋,"""เลมอน"" มะนาวฝรั่ง",n.,A sour lemon.,เลมอนเปรี้ยว,9
fruits,ผลไม้,🍎,17,coconut,/ˈkoʊkənʌt/,มะพร้าว,🥥,โคโคนัท = มะพร้าว,n.,Fresh coconut.,มะพร้าวสด,10
fruits,ผลไม้,🍎,17,cherry,/ˈtʃeri/,เชอร์รี,🍒,"""เชอร์รี่"" ตรงตัว",n.,A small cherry.,เชอร์รีลูกเล็ก,11
fruits,ผลไม้,🍎,17,peach,/piːtʃ/,ลูกพีช,🍑,"""พีช"" ลูกพีช",n.,A sweet peach.,พีชหวาน,12
jobs,อาชีพ,💼,18,teacher,/ˈtiːtʃər/,ครู,👩‍🏫,teach + er = ผู้สอน,n.,She is a teacher.,เธอเป็นครู,1
jobs,อาชีพ,💼,18,student,/ˈstuːdnt/,นักเรียน,🧑‍🎓,สติวเดนท์ = นักเรียน,n.,I am a student.,ฉันเป็นนักเรียน,2
jobs,อาชีพ,💼,18,doctor,/ˈdɒktər/,หมอ,👨‍⚕️,ด็อกเตอร์ = หมอ,n.,I need a doctor.,ฉันต้องการหมอ,3
jobs,อาชีพ,💼,18,police,/pəˈliːs/,ตำรวจ,👮,"""โพลีส"" ตำรวจ",n.,Call the police.,เรียกตำรวจ,4
jobs,อาชีพ,💼,18,farmer,/ˈfɑːrmər/,ชาวนา,👨‍🌾,farm + er = ชาวนา,n.,He is a farmer.,เขาเป็นชาวนา,5
jobs,อาชีพ,💼,18,cook,/kʊk/,พ่อครัว,👨‍🍳,"""คุก"" ทำอาหาร",n.,He is a good cook.,เขาเป็นพ่อครัวที่ดี,6
jobs,อาชีพ,💼,18,driver,/ˈdraɪvər/,คนขับรถ,🚗,drive + er = คนขับ,n.,The driver is here.,คนขับมาแล้ว,7
jobs,อาชีพ,💼,18,waiter,/ˈweɪtər/,บริกร,🧑‍🍳,เวเทอร์ = พนักงานเสิร์ฟ,n.,Ask the waiter.,ถามบริกร,8
jobs,อาชีพ,💼,18,engineer,/ˌendʒɪˈnɪr/,วิศวกร,👷,เอนจิเนียร์ = วิศวกร,n.,She is an engineer.,เธอเป็นวิศวกร,9
jobs,อาชีพ,💼,18,seller,/ˈselər/,คนขายของ,🛍️,sell + er = คนขาย,n.,The seller is kind.,คนขายใจดี,10
jobs,อาชีพ,💼,18,manager,/ˈmænɪdʒər/,ผู้จัดการ,💼,เมเนเจอร์ = ผู้จัดการ,n.,Talk to the manager.,คุยกับผู้จัดการ,11
jobs,อาชีพ,💼,18,worker,/ˈwɜːrkər/,คนงาน,👷,work + er = คนทำงาน,n.,He is a hard worker.,เขาเป็นคนขยัน,12
house,ในบ้าน,🏠,19,door,/dɔːr/,ประตู,🚪,"""ดอร์"" ประตู",n.,Close the door.,ปิดประตู,1
house,ในบ้าน,🏠,19,window,/ˈwɪndoʊ/,หน้าต่าง,🪟,วินโดว์ = หน้าต่าง,n.,Open the window.,เปิดหน้าต่าง,2
house,ในบ้าน,🏠,19,table,/ˈteɪbl/,โต๊ะ,🪑,"""เทเบิล"" โต๊ะ",n.,Put it on the table.,วางบนโต๊ะ,3
house,ในบ้าน,🏠,19,chair,/tʃer/,เก้าอี้,🪑,"""แชร์"" เก้าอี้",n.,Sit on the chair.,นั่งบนเก้าอี้,4
house,ในบ้าน,🏠,19,bed,/bed/,เตียง,🛏️,"""เบด"" เตียง",n.,Make the bed.,จัดเตียง,5
house,ในบ้าน,🏠,19,kitchen,/ˈkɪtʃɪn/,ห้องครัว,🍳,คิทเชน = ห้องครัว,n.,Cook in the kitchen.,ทำอาหารในครัว,6
house,ในบ้าน,🏠,19,room,/ruːm/,ห้อง,🚪,"""รูม"" ห้อง",n.,A clean room.,ห้องสะอาด,7
house,ในบ้าน,🏠,19,light,/laɪt/,ไฟ/แสง,💡,"""ไลท์"" ไฟ",n.,Turn off the light.,ปิดไฟ,8
house,ในบ้าน,🏠,19,key,/kiː/,กุญแจ,🔑,"""คีย์"" กุญแจ",n.,I lost my key.,ฉันทำกุญแจหาย,9
house,ในบ้าน,🏠,19,clock,/klɒk/,นาฬิกา,🕐,"""คล็อก"" นาฬิกา",n.,Look at the clock.,ดูนาฬิกา,10
house,ในบ้าน,🏠,19,television,/ˈtelɪvɪʒn/,โทรทัศน์,📺,เทเลวิชั่น = ทีวี,n.,Watch television.,ดูโทรทัศน์,11
house,ในบ้าน,🏠,19,fan,/fæn/,พัดลม,🌀,"""แฟน"" พัดลม",n.,Turn on the fan.,เปิดพัดลม,12
animals,สัตว์,🐶,20,dog,/dɒɡ/,หมา,🐶,"""ด็อก"" หมา",n.,I have a dog.,ฉันมีหมา,1
animals,สัตว์,🐶,20,cat,/kæt/,แมว,🐱,"""แคท"" แมว",n.,The cat is cute.,แมวน่ารัก,2
animals,สัตว์,🐶,20,bird,/bɜːrd/,นก,🐦,"""เบิร์ด"" นก",n.,A bird can fly.,นกบินได้,3
animals,สัตว์,🐶,20,fish,/fɪʃ/,ปลา,🐟,"""ฟิช"" ปลา",n.,Fish live in water.,ปลาอยู่ในน้ำ,4
animals,สัตว์,🐶,20,cow,/kaʊ/,วัว,🐄,"""คาว"" วัว",n.,A cow gives milk.,วัวให้นม,5
animals,สัตว์,🐶,20,pig,/pɪɡ/,หมู,🐷,"""พิก"" หมู",n.,A pink pig.,หมูสีชมพู,6
animals,สัตว์,🐶,20,chicken,/ˈtʃɪkɪn/,ไก่,🐔,ชิคเคน = ไก่,n.,I eat chicken.,ฉันกินไก่,7
animals,สัตว์,🐶,20,elephant,/ˈelɪfənt/,ช้าง,🐘,เอเลเฟนท์ = ช้าง,n.,An elephant is big.,ช้างตัวใหญ่,8
animals,สัตว์,🐶,20,tiger,/ˈtaɪɡər/,เสือ,🐯,"""ไทเกอร์"" เสือ",n.,A tiger is strong.,เสือแข็งแรง,9
animals,สัตว์,🐶,20,monkey,/ˈmʌŋki/,ลิง,🐵,"""มังกี้"" ลิง",n.,A monkey is funny.,ลิงตลก,10
animals,สัตว์,🐶,20,snake,/sneɪk/,งู,🐍,"""สเนก"" งู",n.,I am afraid of snakes.,ฉันกลัวงู,11
animals,สัตว์,🐶,20,horse,/hɔːrs/,ม้า,🐴,"""ฮอร์ส"" ม้า",n.,Ride a horse.,ขี่ม้า,12
